"Family_ID","Survey_Year","ID_number","Race","Race_2nd","Head_Wife_Status","Paying_Rent_Scale","Fall_Winter_Residence","Summer_Residence","Enrollment_Status","Return_School","Financial_Responsibility_Scale","Own_Bills_Scale","Managing_Money_Scale","Worry_Money","Marital_Status","Help_House","House_Amount","Help_Bills","Bills_Amount","Help_Tuition","Tuition_Amount","Help_Personal_Loan","Help_Personal_Loan_Amount","Help_Personal_Vehicle","Personal_Vehicle_Amount","Help_Rent_Mortgage","Rent_Mortgage_Amount","Gifts_Inheritance","Help_Other","CantAfford_College","Gifts_Inheritance_1","Gifts_Inheritance_2","Gifts_Inheritance_3","Help_Other_Amount","Help_House_Amount_Parents","Help_House_Percent_Parents","Help_Bills_Amount_Parents","Help_Bills_Percent_Parents","Help_Tuition_Amount_Parents","Help_Tuition_Percent_Parents","Help_Student_Loan","Student_Loan_Amount","Help_Student_Loan_Amount_Parents","Help_Student_Loan_Percent_Parents","Help_Personal_Vehicle_Amount_Parents","Help_Personal_Vehicle_Percent_Parents","Help_Rent_Mortgage_Amount_Parents","Help_Rent_Mortgage_Percent_Parents"
6541,2015,813,1,0,2,5,2,96,4,1,5,5,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4623,2015,814,2,0,3,1,1,96,4,5,2,1,3,6,2,5,0,1,9999999,1,9999999,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5448,2015,815,2,0,1,4,6,96,96,0,5,4,3,1,1,5,0,5,0,5,0,5,0,1,3000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2342,2015,816,1,0,3,5,2,1,9,0,4,4,5,5,2,5,0,1,700,1,17000,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3486,2015,817,7,0,2,3,1,96,3,0,4,3,3,1,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3894,2015,818,2,0,3,5,1,96,96,0,5,5,5,1,2,5,0,5,0,5,0,1,2000,5,0,5,0,NA,5,8,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3456,2015,819,2,0,1,5,2,96,4,1,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3042,2015,820,1,0,3,1,1,96,9,0,3,4,5,3,2,5,0,1,200,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,2015,821,1,0,1,5,2,6,6,5,5,5,5,2,1,5,0,5,0,5,0,5,0,1,5000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1730,2015,822,2,0,3,2,1,96,6,1,5,5,4,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2503,2015,823,1,0,1,5,2,96,6,5,5,4,4,4,2,5,0,1,600,1,12000,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3965,2015,824,1,0,1,5,2,96,6,1,5,5,5,2,2,5,0,1,2500,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,2015,825,1,0,3,1,1,96,9,0,4,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6020,2015,826,1,0,3,1,1,96,6,5,3,4,5,4,2,5,0,1,9999998,1,16000,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2015,827,1,0,3,1,3,96,4,1,3,1,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,2015,828,2,0,3,1,1,96,96,0,5,1,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1671,2015,829,1,0,1,5,2,97,6,1,5,5,5,2,1,5,0,1,500,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1437,2015,830,1,0,1,3,2,2,4,5,3,3,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3358,2015,831,7,0,2,4,2,96,5,1,5,4,5,6,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,2015,832,1,0,3,5,2,96,6,0,2,5,4,3,2,5,0,1,3600,5,0,5,0,1,9999998,1,1160,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,2015,833,1,0,1,5,2,96,2,0,5,5,5,1,4,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3276,2015,834,1,0,3,5,1,6,1,0,5,5,5,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5807,2015,835,2,0,3,1,1,96,1,0,5,2,5,2,2,5,0,1,9999998,5,0,5,0,5,0,1,9999998,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4804,2015,836,7,0,3,3,2,2,9,0,5,5,5,4,2,5,0,5,0,1,1600,5,0,1,4000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5808,2015,837,7,0,3,1,1,96,9,0,3,3,5,1,2,5,0,1,600,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5245,2015,838,2,0,2,2,5,96,1,0,5,5,5,2,2,5,0,1,1000,5,0,5,0,5,0,1,800,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6012,2015,839,1,0,3,1,1,96,4,1,2,1,5,2,2,5,0,1,2000,1,1000,5,0,1,13000,5,0,NA,1,0,0,0,NA,9999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6941,2015,840,1,0,3,6,3,1,4,1,4,3,5,3,2,5,0,1,2500,5,0,5,0,1,7500,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5737,2015,841,1,0,3,2,2,96,6,1,4,5,5,1,2,5,0,1,2400,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3662,2015,842,2,0,3,3,3,96,4,1,5,3,5,1,2,5,0,1,180,5,0,1,300,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4972,2015,843,1,0,2,5,6,96,9,0,1,5,5,1,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,2015,844,2,0,3,4,1,96,4,1,4,4,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6278,2015,845,7,0,3,1,1,96,4,1,5,5,5,3,2,5,0,1,200,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2015,846,1,0,3,1,3,1,9,0,4,6,5,3,2,5,0,5,0,5,0,5,0,1,9999998,1,1249,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2847,2015,847,2,0,1,5,5,96,3,0,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5554,2015,848,2,0,3,3,1,96,9,0,5,3,5,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5244,2015,849,3,0,3,5,1,6,11,0,4,4,5,6,2,5,0,1,2000,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4962,2015,850,1,3,1,5,2,96,3,0,5,5,5,1,2,5,0,5,0,1,600,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3304,2015,851,1,0,3,1,3,1,9,0,3,1,4,5,2,5,0,1,13000,1,20000,1,500,1,2600,1,1000,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4835,2015,852,7,0,3,1,1,1,9,0,5,1,5,2,2,5,0,1,9999998,5,0,5,0,1,25000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5491,2015,853,2,0,1,5,1,1,3,0,5,3,4,7,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5805,2015,854,1,0,1,5,2,96,4,0,5,5,5,4,2,5,0,1,200,5,0,5,0,1,6000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5709,2015,855,1,0,1,3,1,1,1,0,5,3,5,7,2,5,0,5,0,5,0,1,100,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6212,2015,856,7,0,3,5,1,1,96,0,4,5,4,6,2,5,0,5,0,1,1000,5,0,1,8000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2069,2015,857,2,0,1,2,1,96,10,0,5,5,5,1,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,2015,858,2,0,3,5,1,96,3,0,5,5,5,1,2,5,0,1,9999998,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4570,2015,859,2,3,3,3,1,96,4,1,3,4,4,5,2,5,0,1,1000,5,0,5,0,1,9000,5,0,NA,1,1,0,0,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6707,2015,860,7,0,3,6,1,1,10,0,3,3,5,4,2,5,0,1,400,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4647,2015,861,2,0,3,3,1,96,4,0,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4532,2015,862,7,0,3,1,1,1,9,0,3,3,5,7,2,5,0,1,6160,5,0,5,0,1,1000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2095,2015,863,1,0,3,5,1,96,4,1,5,5,4,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,2015,864,2,0,3,1,1,96,96,0,2,1,3,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5419,2015,865,7,0,3,3,5,96,4,1,3,4,4,3,2,5,0,1,100,5,0,1,300,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,2015,866,1,0,3,1,3,2,9,0,2,1,1,5,2,5,0,1,3000,1,5000,1,1000,5,0,1,1500,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3814,2015,867,1,0,1,5,2,96,6,8,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5594,2015,868,2,0,3,5,3,1,3,1,5,4,3,2,2,5,0,1,250,1,15000,5,0,5,0,1,9999998,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4029,2015,869,1,0,1,3,2,96,4,5,3,3,5,6,4,5,0,1,300,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6178,2015,870,1,0,3,3,1,96,9,0,4,4,4,1,2,5,0,1,200,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,2015,871,9,0,3,3,1,96,9,0,4,2,4,2,2,5,0,1,600,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,2015,872,2,0,3,5,97,96,96,0,5,5,5,2,2,5,0,5,0,5,0,5,0,1,9999998,5,0,NA,5,0,16000,5000,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6724,2015,873,1,0,3,5,1,1,96,0,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4161,2015,874,1,0,3,1,1,96,9,0,2,1,4,3,2,5,0,1,4200,1,1200,5,0,1,12000,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6951,2015,875,2,0,3,4,1,96,1,0,4,4,5,4,2,5,0,1,9999998,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3017,2015,876,1,0,2,5,2,2,96,0,5,5,5,1,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3348,2015,877,2,0,3,6,3,97,4,5,4,4,4,6,2,5,0,5,0,1,4000,5,0,1,600,1,1000,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3571,2015,878,1,0,3,6,1,96,5,5,5,5,3,6,2,5,0,5,0,1,32000,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4835,2015,879,7,0,3,4,1,96,4,1,4,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4846,2015,880,2,0,3,5,2,2,4,1,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,2015,881,1,0,3,1,1,96,9,0,4,2,5,2,2,5,0,1,650,1,3000,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4724,2015,882,1,0,3,1,2,1,6,1,3,3,4,3,2,5,0,1,1500,1,22000,5,0,1,5000,1,5000,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2763,2015,883,2,0,3,2,1,96,3,0,5,1,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,1,0,0,0,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3117,2015,884,2,0,3,1,1,96,4,1,5,5,5,3,2,5,0,1,350,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5684,2015,885,1,0,3,5,1,96,6,1,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2621,2015,886,1,0,3,5,2,96,4,5,5,4,5,6,2,5,0,5,0,1,1500,5,0,1,9000,5,0,NA,1,0,0,0,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4336,2015,887,2,0,1,5,2,96,4,1,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1430,2015,888,2,0,1,5,1,96,5,1,5,5,5,6,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5960,2015,889,1,0,1,5,6,96,5,5,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5319,2015,890,2,0,3,1,1,96,4,1,3,5,5,7,2,5,0,1,300,5,0,1,200,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6485,2015,891,1,0,3,1,1,96,9,0,3,5,5,2,2,5,0,1,800,5,0,5,0,5,0,1,1000,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2960,2015,892,1,0,3,1,1,96,9,0,1,1,4,5,2,5,0,1,900,1,4000,1,100,5,0,1,3600,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4160,2015,893,2,0,1,2,2,96,99,0,4,2,5,5,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6775,2015,894,2,0,1,2,2,96,96,0,3,2,3,5,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5644,2015,895,1,0,3,5,2,96,4,1,5,5,5,6,2,5,0,1,300,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5368,2015,896,1,0,2,5,6,96,4,5,5,5,5,5,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,2015,897,2,0,1,5,6,96,2,0,5,5,5,5,2,5,0,5,0,5,0,1,309,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4669,2015,898,1,0,1,5,2,96,6,5,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,10000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5128,2015,899,7,0,3,5,1,96,9,0,4,5,5,1,2,5,0,1,9999998,1,9999998,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6136,2015,900,1,0,2,5,2,6,5,1,3,5,5,7,1,5,0,1,3000,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1618,2015,901,2,0,3,5,2,96,3,0,5,5,5,6,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6724,2015,902,1,7,3,5,2,96,99,5,5,5,5,5,2,5,0,1,9999998,5,0,5,0,5,0,1,5400,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4657,2015,903,1,0,1,5,2,96,4,1,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6765,2015,904,1,0,3,1,1,96,9,0,3,1,2,6,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3042,2015,905,1,0,3,1,1,96,9,0,5,5,5,2,2,5,0,1,200,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3458,2015,906,2,0,1,4,2,1,5,1,5,4,4,3,2,5,0,1,100,5,0,1,50,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5099,2015,907,7,0,3,1,1,96,9,0,2,2,5,1,2,5,0,1,2000,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5304,2015,908,1,0,3,5,1,96,4,1,4,5,5,2,2,5,0,1,3750,1,14000,1,1000,5,0,1,2000,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4612,2015,909,1,0,1,5,6,96,3,0,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,2015,910,1,0,1,5,2,1,6,5,5,5,5,4,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4578,2015,911,1,0,3,5,2,96,3,0,5,5,5,3,2,5,0,1,20,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6327,2015,912,1,0,1,5,2,96,6,5,5,5,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,2015,913,1,0,3,1,1,96,4,5,4,2,5,2,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6655,2015,914,2,0,1,1,1,96,1,0,1,1,5,6,2,5,0,1,360,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1631,2015,915,1,0,3,2,3,1,9,0,3,3,2,5,2,5,0,1,1000,1,4000,5,0,1,2000,1,1500,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5198,2015,916,1,0,3,5,3,1,9,0,4,4,4,5,2,5,0,5,0,1,1500,5,0,5,0,1,1500,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4229,2015,917,2,0,3,5,1,96,4,5,5,5,5,1,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,2015,918,1,0,3,1,1,96,9,0,2,1,4,4,2,5,0,1,200,1,1000,5,0,5,0,1,9999998,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3956,2015,919,2,0,3,2,1,96,2,0,2,4,5,3,2,5,0,1,80,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5158,2015,920,1,0,1,3,2,1,3,0,5,5,5,1,1,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3663,2015,921,1,0,3,3,2,1,9,0,4,3,5,6,2,5,0,1,24000,1,5000,1,500,5,0,5,0,NA,1,0,0,0,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7706,2015,922,2,0,3,1,1,96,96,0,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3288,2015,923,2,0,1,5,2,96,4,1,5,5,5,3,2,5,0,5,0,5,0,5,0,5,0,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3752,2015,924,2,7,3,1,3,1,9,0,4,1,4,4,2,1,9999999,5,0,5,0,5,0,1,9999999,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4645,2015,925,2,0,1,4,2,96,1,0,3,5,5,7,2,5,0,5,0,5,0,1,500,1,800,5,0,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4997,2015,926,1,4,3,1,3,1,9,0,3,1,3,4,2,5,0,1,9999998,1,9999999,5,0,1,8000,1,9999999,NA,5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
